PhraseNo,Phrase,IsHateSpeech
237,ය එවුන්ට කිය තරම options අවත කමක එව විදිහි ගිහින එ පරිස්සමෙන පාවිච්චි කරන් අප දෙවල රැ ගන්,NO
238,යක එකා කිය සතියෙන ක කිය බලන යද්දි මෙව් කන්ඩ එකෙක නෑන,YES
239,usb port එ චුයින්ගම අලවාවි වඩ කා කර්ටන එ අත පිහිද කම්මැලිකම sheet එ කුශන කෑලි කඩ tv එ කැඩු කිය පොඩි අව්ලක හද රෙපයාර කර එඋන ගෙදර ගෙනිය fan ගලව ටිකට කවුන්ටරෙ සෙට කර ටොයිලට වටේ ජර කර ස්ටෙස නවත්තනකො සුද් කරන් නගි සෙට එකක ඉන්නොන බූමිතෙල වැද ගැරඩි cleaners  උන ඕ තී කු පේ අතුගා අනිත් ශීටඅස්ස තල්ල කර ලොකු සේව කර,YES
240,ඕ සති ඉවර ගාග කමෙන්ට දා පිටර උන වෙන්නැ දැන,YES
241,අප මහින් මහත්ත ඇවිත මාස එයා වැඩ ටොයියොන් ජෙප්පොන් පේන් ලයික එකක දාන්,YES
242,ම තියෙ ප රශ්න ටීවි එ අඩ වැඩි කර සුවිච එකෙන අප උන ආතල ගනී කිය,NO
243,mewa thiyana widiyata keedawasak thiyaganna puluwan weida ape moda noogathun ekka,YES
244,wadenam hondai eth ape minisunge winayath ekka mewa araksha karaganida,NO
245,අප රට ඕ හරියන මිනිස්ස අඩු දැන ව සමහරුන් මොලයක මේ නඩත්ත වෙ අප බද මුදලින කිය ඒ මේ උපරි මාස පිලිවෙල තියෙ,NO
246,මාස කීයක පිලිවෙල තියෙයි ද ඕ ඇතුල කෑලි ටිකත ගලවගෙ නොගියොත පුදු,NO
247,ඕ සාමාන මග ජනතාව යන් ගෙන්නපු නෙවෙ මේ ගෙන්න එවුන් කාර යා දුම රිය දවසක යවන් දුම රි ගාස්ත නහුතෙ වැඩි කර සල්ලිවලින වෙලාව දෙපැත්ත පැද්දෙ නැතු ඉ ඇ කඩ ග නැතු යන් පුලුවන විදිහ දුම රි සේවයක හද,NO
248,ape ratata genna ona owa newe hoda hadichcha silachara minissu tikak dan inna un tikawa koheta hari aduwata vikunala dala,NO
249,ඉහ සිය පහල ආදර්ශයක නොද රට විනයක ඇ ක නොහැ සිංගප්පූරු එය හොද ආදර්ශ ලංකා ඉහලින පහල දෙ යහපත ආදර්ශ කුමක්,NO
250,ehenm palaweni dawasema train ride ekak yanda onee mokada dawas deka thunak giyata passe owwa mukuth nee ne,NO
251,hamadama ithin ahanna wenne kohen hari genapu ekak gana thamai ape rate nispadanayak kiyala ahanna wena ekak naha,NO
252,indiawen genna oneda oowa lankawe ennawa onnataran weddo oitawada hodata haganna puluwan kutti pitin ekapara gasaganna project oowa,NO
253,owa ta army eken dala arawage pissu natana unge kana paluwa nam nikan ma hadeyi,YES
254,badulla jaffna kandy yana train me wage api dawasawala hondai dan kohomada,YES
255,රැකගනි ඇහැව වවුල හැමදා තොපි යන් වෙ වනස එකෙක දැක්කොත හැමෝ එකාව නැගීහිට ම අදා නෑන කිය නොහිත ජනතා අපි අප වගකීමවත ඉෂ්ඨ කර,YES
256,දුම්රි ගමන්වාර අවසානයේද දුම්රි මැදිරි අප ජනතා පාවිච්චි කර තියෙ විදි රට පෙන්වන් ඕන කිය යෝජ කර,NO
257,unp ආන්ඩු මොකුත කල කිය එවුන බ ගනිල් unp ආන්ඩුවක පලක නැ දේවල වෙනුවෙ කවදාවත ලෝකෙ ර ණයකල නෙළුම පොකු නෙළුම පොකු ර ණයකර සල්ලිව දෙයක කලානම වටිනව,YES
258,සති බං ඕ ඕව cctv camera system එකක දාන්,NO
259,මෙ දකි ම හිතෙ ඉන්දියා ඉස්සරහින් අපි,NO
260,okko keli galawan yanawa ape un,NO
261,ඔ ය පරණ එව්න ටිකමන මාස තුනක ය කහ ගොඩක තියේවි,NO
262,oya thathwen tyenne eka dwsai ape minisunt kohed owge wtinakamak,NO
263,ඉන්දී දුම්රියන එන් එන්න අසාර්තක ඒව ගෙන්ව මේකෙනුත කොමිස කුට්ටි එ නිසා,NO
264,ලංකා ඉන්දියා කොලනියක රටව නැති කොහොමත ඉන්දියා බයික ඇ,YES
265,ඔකො තිබි අන්තිම කලින එව බ රේක අවුලක උනොත තම අවු,NO
266,ලංකාවට ඕ ගේ පලවෙ දවසෙ ඕ ෆෑන tv ගලවන ,NO
267,gothrika ratakata me wage dewal dunnata reka ganne ne kiyala sure,YES
268,විදේශ රටව කෝච්චි ව ආහාර කෑ ගැනී තහනම ඒක ඒ පිරිසිදුව තියෙ,NO
269,ki dawasak ohoma lassanata thiyaida,NO
270,cctv gahala genna nathnm dawsai dekaii okkoma kala daweee,NO
271,මේවා ගමන කර පාවිච්චි කර විදියත ලංකා මිනිස්සුන් කිය දෙන් වෙ,NO
272,ape unta oke yanna uganna wenawa neth nam kala dawi,NO
273,විශේෂයෙන නිතර දුම්රි ගමන කර සැලකිලිමත වි යුතු කරු කර පරෙස්සම කරන්,NO
274,ape rilawu tika okatath wade deyi,YES
275,balamu mekawath hariyata thiya ganida kiyala badulle train eke toilat eken eleyata patta chu gadai,YES
276,දා ඔස්තාර් ඕ නග්ග යවන් බලන් වැඩ,YES
277,hoda wagayma wanasana ewungayn bayraganna watina badu,NO
278,රත්තරන අපේක්ෂක කිය දැනගන් දැන් මිස කෝල එකක දෙන්,NO
279,raththaran newei diyamanthi hari kamak na ape gedara chandayaka watinakama laksha dekai,NO
280,me mama nemei ane danne nadda mata naya gahala mama malane a unata balannako parcy aiyata kellek akka sapak ganna ona unama mama thamai set karala denne parcy aiya katha kaloth witharai mata pana anne,NO
281,මංග මුද මා වළල රන අභරණ ලබාගන් විශ්වාස කල පවති වගකීම බැඳ සිටි,NO
282,mehema poster gahana ekeknam raththaran ekek wenna ba,NO
283,බ ර ස්පොන්සර ගහ සල්ලි වැඩිවෙලා,NO
284,එනකම මගබලන ඉ බන ම කිය් ලංකා නෙමේ දන්නෑ හිටි ම,YES
285,පිරිත බුදුන වහන්සේ දේශ ඇත්ත සමුද රඝෝෂ විරිත අනුකූලව පිරිත අක්ෂර ලි ඇත්ත අනුවම පිරිත සෙත ශක්ති ලබාගැනිම ආකාරයෙන සජ්ජායන කලයුතු,NO
286,මෝඩ මිනිස්ස ටිකක මේ අහ තෙරුවන ග කෙරෙ සිත පහද ග නැති තාල භාෂාව වා කර කර ඉන් මිනිස්ස කවදානම සංසාරයෙන එතෙර වෙන් උත්සාහයක ගනී,NO
287,පිස්ස පිස්ස කත කි සුනක සුන කත කි නරි හ   නට මහමෙව් වාසි පිරිසය සත් කොට්ඨාස අදාල නැ අපි නරි නාවන්ඩ වෙලාවකුත නැ ඔබ වහන්සේ කර ද අපි මහ මෙරක ලො ස්වාමින්වහන්සේ යුග අප ලො ස්වාමින්වහන්සේ මාර්ග අපි ය මේවැ පින්වත ස්වාමින්වහන්සේ මිහිමත පහ,YES
288,වන්දනාව දොස නග දෙනාට නිකන බොරුව ආර උපවාදය ලක වෙන් කිරිබත්ගොඩ ම හිමි බ පදයක්වත අස විදිහ උන වහසේ පිලිවෙත දොස නගන් වැරදි ඇ  ලගත කිරිබත්ගොඩ හිමියන් සීලයටවත ගුනයටවත අපි ලගටවත යන් උන වහන්ස සිද කර සේව අ මහත ස රද්දා වැඩෙ,NO
289,හැ ත රිවිධ රත්න ග සිහිපත කිරීම වැදගත ස්වාමීන වහන්සේලා දේශනාවෙන ම සුවපත වුනෙ කුසල උන වහන්සේ අනුමෝදන බල්ල බිරුව කද පාත වෙ නෑන බුද සසු බැබලේ,YES
290,දහම්පාසල ගි නැ එ බණ සෝක ඊ ෂ එ ධර්ම පස්ස ය එ  විකුර් හොද බුදුහාමුදරු කී ද සාසන විනාස කර අ සාසනෙන් බිහිවෙ ඉවර,YES
291,sadu sadu ochchara kal pirith ahuwa theruma danan hitiye na aa hinda sarddawakin nm neme ahuwe paliyenui sinahalenuii dekenma kiynakota pirithehi thiyenawa avobathmaka bawth labenawa sraddwth wadenawa kusalayka hitha pihitana nisa aniwryenma pirithehi anubawa labenawamai,NO
292,වත්ත සිලරත හාමුදුරු පිරිත අහපන තෙරෙ මෙ ව්කුර් එ නිය පිරිත ද නෙ උන් මේවා සිත නිවෙ අබුද්දස කාල මෙ ගීති ග ස්වර,NO
293,දර්ම සැකවින සො බ සත කුමක් යන් තමන අවබෝ කරගන් බුදුරජාණන්වහන්සේ දේශනාව කි තමන් ඉදිරිපත කරන්නාවුන පිරි දේශයක වෙ නිර්වාන වස තමන් ලාබ ප රයෝජ ත වැඩකරන්නාවුන අදු ගන් පු පුජ ක ර තු නිවනක ඇත්ත සසර දිග කරගන් මගක පම එ නොපමා කුසල නිර්වාන සාක්ශාත කරගනි ම හට අවබෝද මොලයක ඇත්තවුන තෙරුම ගත යුතු දර්ම කුමක් යන් කි,NO
